step,MR:0.0 ID:C Mode:none_mean_opinions,MR:0.0 ID:C Mode:none_non_zealot_variance,MR:0.0 ID:C Mode:none_cluster_variance,MR:0.0 ID:C Mode:none_negative_counts,MR:0.0 ID:C Mode:none_negative_means,MR:0.0 ID:C Mode:none_positive_counts,MR:0.0 ID:C Mode:none_positive_means,MR:0.0 ID:C Mode:none_polarization_index,MR:0.0 ID:C Mode:clustered_mean_opinions,MR:0.0 ID:C Mode:clustered_non_zealot_variance,MR:0.0 ID:C Mode:clustered_cluster_variance,MR:0.0 ID:C Mode:clustered_negative_counts,MR:0.0 ID:C Mode:clustered_negative_means,MR:0.0 ID:C Mode:clustered_positive_counts,MR:0.0 ID:C Mode:clustered_positive_means,MR:0.0 ID:C Mode:clustered_polarization_index,MR:0.0 ID:C Mode:random_mean_opinions,MR:0.0 ID:C Mode:random_non_zealot_variance,MR:0.0 ID:C Mode:random_cluster_variance,MR:0.0 ID:C Mode:random_negative_counts,MR:0.0 ID:C Mode:random_negative_means,MR:0.0 ID:C Mode:random_positive_counts,MR:0.0 ID:C Mode:random_positive_means,MR:0.0 ID:C Mode:random_polarization_index,MR:0.0 ID:C Mode:high-degree_mean_opinions,MR:0.0 ID:C Mode:high-degree_non_zealot_variance,MR:0.0 ID:C Mode:high-degree_cluster_variance,MR:0.0 ID:C Mode:high-degree_negative_counts,MR:0.0 ID:C Mode:high-degree_negative_means,MR:0.0 ID:C Mode:high-degree_positive_counts,MR:0.0 ID:C Mode:high-degree_positive_means,MR:0.0 ID:C Mode:high-degree_polarization_index,MR:0.3 ID:C Mode:none_mean_opinions,MR:0.3 ID:C Mode:none_non_zealot_variance,MR:0.3 ID:C Mode:none_cluster_variance,MR:0.3 ID:C Mode:none_negative_counts,MR:0.3 ID:C Mode:none_negative_means,MR:0.3 ID:C Mode:none_positive_counts,MR:0.3 ID:C Mode:none_positive_means,MR:0.3 ID:C Mode:none_polarization_index,MR:0.3 ID:C Mode:clustered_mean_opinions,MR:0.3 ID:C Mode:clustered_non_zealot_variance,MR:0.3 ID:C Mode:clustered_cluster_variance,MR:0.3 ID:C Mode:clustered_negative_counts,MR:0.3 ID:C Mode:clustered_negative_means,MR:0.3 ID:C Mode:clustered_positive_counts,MR:0.3 ID:C Mode:clustered_positive_means,MR:0.3 ID:C Mode:clustered_polarization_index,MR:0.3 ID:C Mode:random_mean_opinions,MR:0.3 ID:C Mode:random_non_zealot_variance,MR:0.3 ID:C Mode:random_cluster_variance,MR:0.3 ID:C Mode:random_negative_counts,MR:0.3 ID:C Mode:random_negative_means,MR:0.3 ID:C Mode:random_positive_counts,MR:0.3 ID:C Mode:random_positive_means,MR:0.3 ID:C Mode:random_polarization_index,MR:0.3 ID:C Mode:high-degree_mean_opinions,MR:0.3 ID:C Mode:high-degree_non_zealot_variance,MR:0.3 ID:C Mode:high-degree_cluster_variance,MR:0.3 ID:C Mode:high-degree_negative_counts,MR:0.3 ID:C Mode:high-degree_negative_means,MR:0.3 ID:C Mode:high-degree_positive_counts,MR:0.3 ID:C Mode:high-degree_positive_means,MR:0.3 ID:C Mode:high-degree_polarization_index
217,0.0680,0.0571,0.0092,193.2000,-0.0912,306.8000,0.1731,1.9835,0.2376,0.0577,0.0112,45.9000,-0.0892,434.1000,0.2359,1.6921,0.3035,0.0574,0.0152,23.4000,-0.0501,456.6000,0.2981,1.8643,0.3269,0.0480,0.0141,13.4000,-0.0245,466.6000,0.3088,0.4558,-0.0389,0.1750,0.0422,266.7000,-0.3877,233.3000,0.3612,35.4426,0.0879,0.1745,0.0466,215.8000,-0.3567,264.2000,0.3842,36.2400,0.1516,0.1677,0.0480,182.1000,-0.3410,297.9000,0.3987,33.8770,0.1858,0.1524,0.0430,160.5000,-0.3268,319.5000,0.3955,31.2189
218,0.0681,0.0573,0.0092,193.2000,-0.0915,306.8000,0.1736,1.9921,0.2381,0.0578,0.0113,45.8000,-0.0895,434.2000,0.2364,1.6949,0.3039,0.0574,0.0152,23.5000,-0.0500,456.5000,0.2987,1.8731,0.3271,0.0480,0.0141,13.6000,-0.0235,466.4000,0.3092,0.4558,-0.0389,0.1750,0.0422,266.7000,-0.3877,233.3000,0.3612,35.4426,0.0879,0.1745,0.0466,215.8000,-0.3567,264.2000,0.3843,36.2661,0.1517,0.1678,0.0480,182.1000,-0.3410,297.9000,0.3988,33.8920,0.1858,0.1524,0.0430,160.5000,-0.3269,319.5000,0.3956,31.2344
219,0.0682,0.0574,0.0093,193.1000,-0.0919,306.9000,0.1740,2.0200,0.2385,0.0578,0.0113,45.8000,-0.0898,434.2000,0.2370,1.7126,0.3042,0.0574,0.0153,23.5000,-0.0502,456.5000,0.2991,1.8904,0.3274,0.0480,0.0141,13.6000,-0.0237,466.4000,0.3095,0.4570,-0.0389,0.1750,0.0422,266.7000,-0.3878,233.3000,0.3612,35.4594,0.0879,0.1745,0.0466,215.8000,-0.3567,264.2000,0.3843,36.2661,0.1517,0.1678,0.0480,182.1000,-0.3410,297.9000,0.3989,33.8920,0.1858,0.1524,0.0430,160.5000,-0.3269,319.5000,0.3956,31.2344
220,0.0682,0.0575,0.0093,193.1000,-0.0923,306.9000,0.1745,2.0200,0.2390,0.0579,0.0113,45.8000,-0.0899,434.2000,0.2375,1.7151,0.3046,0.0575,0.0153,23.5000,-0.0503,456.5000,0.2996,1.8905,0.3276,0.0480,0.0142,13.8000,-0.0229,466.2000,0.3099,0.4581,-0.0390,0.1750,0.0422,266.8000,-0.3877,233.2000,0.3614,35.4594,0.0879,0.1746,0.0466,215.8000,-0.3567,264.2000,0.3844,36.2661,0.1517,0.1678,0.0480,182.1000,-0.3410,297.9000,0.3989,33.8920,0.1859,0.1524,0.0430,160.5000,-0.3269,319.5000,0.3957,31.2344
221,0.0683,0.0577,0.0093,193.2000,-0.0927,306.8000,0.1750,2.0278,0.2394,0.0580,0.0113,45.8000,-0.0902,434.2000,0.2381,1.7470,0.3050,0.0575,0.0153,23.5000,-0.0505,456.5000,0.3000,1.9211,0.3279,0.0480,0.0142,13.8000,-0.0231,466.2000,0.3102,0.4581,-0.0390,0.1751,0.0422,266.8000,-0.3877,233.2000,0.3614,35.4851,0.0880,0.1746,0.0466,215.8000,-0.3567,264.2000,0.3844,36.2661,0.1518,0.1678,0.0480,182.1000,-0.3410,297.9000,0.3990,33.8957,0.1859,0.1524,0.0430,160.5000,-0.3269,319.5000,0.3957,31.2344
222,0.0684,0.0578,0.0094,193.0000,-0.0933,307.0000,0.1754,2.0336,0.2399,0.0581,0.0114,45.8000,-0.0904,434.2000,0.2386,1.7471,0.3054,0.0576,0.0153,23.5000,-0.0504,456.5000,0.3005,1.9212,0.3281,0.0480,0.0142,13.8000,-0.0233,466.2000,0.3104,0.4581,-0.0390,0.1751,0.0422,266.9000,-0.3876,233.1000,0.3615,35.4851,0.0880,0.1746,0.0466,215.8000,-0.3568,264.2000,0.3845,36.2661,0.1518,0.1678,0.0479,182.1000,-0.3410,297.9000,0.3990,33.9040,0.1859,0.1525,0.0430,160.5000,-0.3269,319.5000,0.3957,31.2344
223,0.0685,0.0579,0.0094,193.0000,-0.0937,307.0000,0.1758,2.0652,0.2403,0.0581,0.0114,45.8000,-0.0906,434.2000,0.2391,1.7698,0.3057,0.0576,0.0154,23.4000,-0.0506,456.6000,0.3008,1.9293,0.3284,0.0480,0.0142,13.9000,-0.0230,466.1000,0.3108,0.4585,-0.0390,0.1751,0.0422,266.9000,-0.3876,233.1000,0.3615,35.4851,0.0880,0.1746,0.0466,215.8000,-0.3568,264.2000,0.3845,36.2661,0.1518,0.1679,0.0479,182.1000,-0.3410,297.9000,0.3991,33.9141,0.1859,0.1525,0.0430,160.5000,-0.3269,319.5000,0.3958,31.2344
224,0.0685,0.0580,0.0095,193.2000,-0.0940,306.8000,0.1763,2.0771,0.2407,0.0582,0.0114,45.8000,-0.0908,434.2000,0.2396,1.7789,0.3061,0.0576,0.0154,23.4000,-0.0507,456.6000,0.3013,1.9542,0.3286,0.0480,0.0142,13.9000,-0.0232,466.1000,0.3110,0.4585,-0.0390,0.1751,0.0422,266.9000,-0.3876,233.1000,0.3616,35.4893,0.0880,0.1746,0.0466,215.8000,-0.3568,264.2000,0.3846,36.2714,0.1518,0.1679,0.0479,182.1000,-0.3410,297.9000,0.3991,33.9338,0.1859,0.1525,0.0430,160.5000,-0.3269,319.5000,0.3958,31.2438
225,0.0686,0.0582,0.0095,193.2000,-0.0943,306.8000,0.1767,2.0815,0.2412,0.0583,0.0115,45.8000,-0.0910,434.2000,0.2402,1.7842,0.3065,0.0577,0.0154,23.4000,-0.0509,456.6000,0.3017,1.9543,0.3288,0.0480,0.0142,13.9000,-0.0235,466.1000,0.3113,0.4585,-0.0390,0.1751,0.0422,266.9000,-0.3877,233.1000,0.3616,35.4893,0.0880,0.1747,0.0466,215.8000,-0.3568,264.2000,0.3846,36.2714,0.1519,0.1679,0.0479,182.2000,-0.3408,297.8000,0.3993,33.9338,0.1859,0.1525,0.0430,160.5000,-0.3270,319.5000,0.3958,31.2438
226,0.0687,0.0583,0.0095,193.4000,-0.0946,306.6000,0.1773,2.0859,0.2416,0.0584,0.0115,45.7000,-0.0914,434.3000,0.2406,1.8011,0.3068,0.0577,0.0154,23.4000,-0.0510,456.6000,0.3021,1.9625,0.3291,0.0480,0.0142,13.9000,-0.0237,466.1000,0.3116,0.4585,-0.0390,0.1751,0.0422,266.9000,-0.3877,233.1000,0.3616,35.4893,0.0881,0.1747,0.0466,215.8000,-0.3568,264.2000,0.3847,36.2767,0.1519,0.1679,0.0479,182.2000,-0.3409,297.8000,0.3993,33.9385,0.1860,0.1525,0.0430,160.5000,-0.3270,319.5000,0.3958,31.2816
227,0.0687,0.0584,0.0096,193.3000,-0.0950,306.7000,0.1777,2.1112,0.2420,0.0584,0.0115,45.7000,-0.0916,434.3000,0.2412,1.8205,0.3072,0.0577,0.0154,23.4000,-0.0512,456.6000,0.3025,1.9682,0.3293,0.0480,0.0142,13.9000,-0.0239,466.1000,0.3118,0.4585,-0.0390,0.1752,0.0422,266.9000,-0.3877,233.1000,0.3616,35.4893,0.0881,0.1747,0.0466,215.8000,-0.3568,264.2000,0.3847,36.2767,0.1519,0.1679,0.0479,182.2000,-0.3409,297.8000,0.3994,33.9385,0.1860,0.1525,0.0430,160.5000,-0.3270,319.5000,0.3959,31.2816
228,0.0688,0.0586,0.0096,193.1000,-0.0956,306.9000,0.1780,2.1256,0.2424,0.0585,0.0115,45.7000,-0.0918,434.3000,0.2417,1.8344,0.3075,0.0578,0.0155,23.4000,-0.0513,456.6000,0.3029,1.9883,0.3295,0.0480,0.0143,13.8000,-0.0241,466.2000,0.3120,0.4585,-0.0390,0.1752,0.0422,266.9000,-0.3878,233.1000,0.3616,35.5059,0.0881,0.1747,0.0466,215.8000,-0.3568,264.2000,0.3847,36.2835,0.1519,0.1679,0.0479,182.2000,-0.3409,297.8000,0.3994,33.9385,0.1860,0.1525,0.0430,160.5000,-0.3270,319.5000,0.3959,31.2768
229,0.0688,0.0587,0.0097,193.0000,-0.0959,307.0000,0.1783,2.1447,0.2428,0.0585,0.0116,45.5000,-0.0922,434.5000,0.2421,1.8361,0.3079,0.0578,0.0155,23.3000,-0.0515,456.7000,0.3032,1.9883,0.3297,0.0480,0.0143,13.8000,-0.0243,466.2000,0.3123,0.4853,-0.0390,0.1752,0.0422,266.9000,-0.3878,233.1000,0.3616,35.5059,0.0881,0.1747,0.0466,215.8000,-0.3568,264.2000,0.3848,36.2835,0.1520,0.1680,0.0479,182.2000,-0.3409,297.8000,0.3995,33.9385,0.1860,0.1526,0.0430,160.5000,-0.3270,319.5000,0.3959,31.2768
230,0.0689,0.0588,0.0097,192.9000,-0.0965,307.1000,0.1787,2.1525,0.2433,0.0586,0.0116,45.2000,-0.0923,434.8000,0.2425,1.8364,0.3082,0.0578,0.0155,23.3000,-0.0516,456.7000,0.3036,1.9977,0.3300,0.0480,0.0143,13.7000,-0.0245,466.3000,0.3124,0.4853,-0.0391,0.1752,0.0422,266.9000,-0.3878,233.1000,0.3616,35.5059,0.0881,0.1747,0.0466,215.8000,-0.3568,264.2000,0.3848,36.2835,0.1520,0.1680,0.0479,182.2000,-0.3409,297.8000,0.3995,33.9385,0.1860,0.1526,0.0430,160.5000,-0.3270,319.5000,0.3960,31.2768
231,0.0690,0.0589,0.0097,192.9000,-0.0968,307.1000,0.1791,2.1681,0.2437,0.0587,0.0116,45.2000,-0.0925,434.8000,0.2430,1.8412,0.3085,0.0579,0.0155,23.3000,-0.0518,456.7000,0.3040,1.9977,0.3302,0.0481,0.0143,13.7000,-0.0247,466.3000,0.3127,0.5120,-0.0391,0.1752,0.0422,266.9000,-0.3879,233.1000,0.3617,35.5059,0.0881,0.1748,0.0466,215.9000,-0.3567,264.1000,0.3850,36.2835,0.1520,0.1680,0.0479,182.2000,-0.3409,297.8000,0.3995,33.9385,0.1860,0.1526,0.0430,160.5000,-0.3270,319.5000,0.3960,31.2607
232,0.0690,0.0590,0.0098,192.9000,-0.0972,307.1000,0.1795,2.1784,0.2441,0.0587,0.0116,45.0000,-0.0928,435.0000,0.2434,1.8412,0.3089,0.0579,0.0155,23.3000,-0.0519,456.7000,0.3044,2.0253,0.3304,0.0481,0.0143,13.7000,-0.0245,466.3000,0.3129,0.5120,-0.0391,0.1752,0.0422,266.9000,-0.3879,233.1000,0.3617,35.5205,0.0881,0.1748,0.0466,215.9000,-0.3567,264.1000,0.3851,36.2835,0.1520,0.1680,0.0479,182.1000,-0.3411,297.9000,0.3994,33.9612,0.1860,0.1526,0.0430,160.5000,-0.3270,319.5000,0.3960,31.2607
233,0.0691,0.0592,0.0098,192.6000,-0.0976,307.4000,0.1798,2.2048,0.2445,0.0588,0.0117,44.8000,-0.0930,435.2000,0.2437,1.8455,0.3092,0.0579,0.0156,23.3000,-0.0521,456.7000,0.3048,2.0253,0.3306,0.0481,0.0143,13.8000,-0.0242,466.2000,0.3132,0.5120,-0.0391,0.1752,0.0422,266.9000,-0.3879,233.1000,0.3617,35.5205,0.0882,0.1748,0.0466,215.9000,-0.3567,264.1000,0.3851,36.2637,0.1520,0.1680,0.0479,182.1000,-0.3411,297.9000,0.3994,33.9380,0.1860,0.1526,0.0430,160.5000,-0.3271,319.5000,0.3960,31.2531
234,0.0691,0.0593,0.0098,192.6000,-0.0980,307.4000,0.1802,2.2188,0.2449,0.0589,0.0117,44.8000,-0.0932,435.2000,0.2442,1.8607,0.3095,0.0580,0.0156,23.3000,-0.0522,456.7000,0.3052,2.0253,0.3308,0.0481,0.0143,13.9000,-0.0240,466.1000,0.3136,0.5120,-0.0391,0.1753,0.0422,266.9000,-0.3879,233.1000,0.3617,35.5205,0.0882,0.1748,0.0466,215.9000,-0.3567,264.1000,0.3851,36.2807,0.1520,0.1680,0.0479,182.1000,-0.3411,297.9000,0.3995,33.9590,0.1860,0.1526,0.0430,160.5000,-0.3271,319.5000,0.3960,31.2685
235,0.0692,0.0594,0.0099,192.4000,-0.0983,307.6000,0.1805,2.2246,0.2452,0.0589,0.0117,44.6000,-0.0936,435.4000,0.2446,1.8698,0.3099,0.0580,0.0156,23.3000,-0.0523,456.7000,0.3055,2.0266,0.3310,0.0481,0.0143,13.9000,-0.0242,466.1000,0.3138,0.5120,-0.0391,0.1753,0.0422,266.9000,-0.3880,233.1000,0.3617,35.5205,0.0882,0.1748,0.0466,215.9000,-0.3567,264.1000,0.3851,36.2807,0.1521,0.1680,0.0479,182.1000,-0.3411,297.9000,0.3995,33.9590,0.1860,0.1526,0.0430,160.5000,-0.3271,319.5000,0.3961,31.2821
236,0.0692,0.0595,0.0099,192.5000,-0.0985,307.5000,0.1810,2.2483,0.2456,0.0590,0.0117,44.5000,-0.0939,435.5000,0.2450,1.8970,0.3102,0.0580,0.0156,23.3000,-0.0524,456.7000,0.3059,2.0542,0.3312,0.0481,0.0144,13.9000,-0.0244,466.1000,0.3140,0.5120,-0.0391,0.1753,0.0422,266.9000,-0.3880,233.1000,0.3617,35.5242,0.0882,0.1748,0.0466,215.9000,-0.3568,264.1000,0.3852,36.3065,0.1521,0.1680,0.0479,182.1000,-0.3411,297.9000,0.3995,33.9590,0.1860,0.1526,0.0430,160.5000,-0.3271,319.5000,0.3961,31.2821
237,0.0693,0.0596,0.0099,192.6000,-0.0988,307.4000,0.1815,2.2553,0.2460,0.0590,0.0118,44.2000,-0.0942,435.8000,0.2454,1.8979,0.3105,0.0580,0.0156,23.3000,-0.0526,456.7000,0.3063,2.0542,0.3314,0.0481,0.0144,13.9000,-0.0242,466.1000,0.3142,0.5388,-0.0391,0.1753,0.0422,267.0000,-0.3878,233.0000,0.3619,35.5242,0.0882,0.1748,0.0466,215.9000,-0.3568,264.1000,0.3852,36.3065,0.1521,0.1680,0.0479,182.1000,-0.3411,297.9000,0.3995,33.9590,0.1861,0.1526,0.0430,160.5000,-0.3271,319.5000,0.3961,31.2821
238,0.0694,0.0597,0.0100,192.6000,-0.0992,307.4000,0.1819,2.2701,0.2464,0.0591,0.0118,44.0000,-0.0945,436.0000,0.2457,1.9119,0.3108,0.0581,0.0156,23.3000,-0.0527,456.7000,0.3066,2.0545,0.3316,0.0481,0.0144,14.0000,-0.0240,466.0000,0.3145,0.5388,-0.0391,0.1753,0.0422,267.0000,-0.3879,233.0000,0.3619,35.5242,0.0882,0.1749,0.0466,215.9000,-0.3568,264.1000,0.3852,36.3065,0.1521,0.1680,0.0479,182.1000,-0.3411,297.9000,0.3996,33.9630,0.1861,0.1527,0.0430,160.5000,-0.3271,319.5000,0.3961,31.2821
239,0.0694,0.0599,0.0100,192.5000,-0.0995,307.5000,0.1821,2.2818,0.2468,0.0591,0.0118,43.8000,-0.0947,436.2000,0.2460,1.9147,0.3111,0.0581,0.0157,23.0000,-0.0529,457.0000,0.3068,2.0574,0.3318,0.0481,0.0144,14.0000,-0.0242,466.0000,0.3148,0.5899,-0.0391,0.1753,0.0422,267.0000,-0.3879,233.0000,0.3619,35.5242,0.0882,0.1749,0.0466,215.9000,-0.3568,264.1000,0.3852,36.3065,0.1521,0.1681,0.0479,182.1000,-0.3411,297.9000,0.3996,33.9630,0.1861,0.1527,0.0430,160.5000,-0.3271,319.5000,0.3961,31.2975
240,0.0695,0.0600,0.0101,192.4000,-0.0999,307.6000,0.1825,2.2878,0.2471,0.0592,0.0118,43.7000,-0.0949,436.3000,0.2464,1.9147,0.3114,0.0581,0.0157,23.0000,-0.0530,457.0000,0.3071,2.0576,0.3320,0.0481,0.0144,14.0000,-0.0244,466.0000,0.3150,0.5899,-0.0391,0.1753,0.0422,267.0000,-0.3879,233.0000,0.3619,35.5242,0.0882,0.1749,0.0466,215.9000,-0.3568,264.1000,0.3853,36.3221,0.1521,0.1681,0.0479,182.1000,-0.3411,297.9000,0.3996,33.9630,0.1861,0.1527,0.0430,160.5000,-0.3271,319.5000,0.3961,31.2975
241,0.0695,0.0601,0.0101,192.1000,-0.1004,307.9000,0.1826,2.2878,0.2475,0.0592,0.0119,43.5000,-0.0951,436.5000,0.2468,1.9617,0.3117,0.0581,0.0157,22.9000,-0.0531,457.1000,0.3074,2.0603,0.3322,0.0481,0.0144,14.0000,-0.0246,466.0000,0.3152,0.5899,-0.0391,0.1753,0.0422,267.1000,-0.3878,232.9000,0.3620,35.5242,0.0882,0.1749,0.0466,215.9000,-0.3568,264.1000,0.3853,36.3153,0.1521,0.1681,0.0479,182.1000,-0.3411,297.9000,0.3996,33.9548,0.1861,0.1527,0.0430,160.5000,-0.3271,319.5000,0.3961,31.2975
242,0.0696,0.0602,0.0101,192.1000,-0.1007,307.9000,0.1830,2.2922,0.2479,0.0593,0.0119,43.3000,-0.0953,436.7000,0.2471,1.9649,0.3120,0.0582,0.0157,22.9000,-0.0533,457.1000,0.3078,2.0603,0.3324,0.0481,0.0144,14.0000,-0.0248,466.0000,0.3154,0.5899,-0.0391,0.1753,0.0422,267.2000,-0.3877,232.8000,0.3622,35.5242,0.0882,0.1749,0.0466,215.9000,-0.3568,264.1000,0.3853,36.3153,0.1522,0.1681,0.0479,182.1000,-0.3411,297.9000,0.3996,33.9548,0.1861,0.1527,0.0430,160.5000,-0.3271,319.5000,0.3962,31.2975
243,0.0696,0.0603,0.0102,192.3000,-0.1009,307.7000,0.1835,2.2922,0.2482,0.0593,0.0119,43.3000,-0.0955,436.7000,0.2475,1.9733,0.3123,0.0582,0.0157,23.0000,-0.0532,457.0000,0.3082,2.0603,0.3326,0.0481,0.0144,14.0000,-0.0250,466.0000,0.3156,0.5899,-0.0391,0.1753,0.0422,267.2000,-0.3877,232.8000,0.3622,35.5041,0.0882,0.1749,0.0466,215.9000,-0.3568,264.1000,0.3853,36.3352,0.1522,0.1681,0.0479,182.0000,-0.3412,298.0000,0.3996,33.9548,0.1861,0.1527,0.0430,160.5000,-0.3271,319.5000,0.3962,31.2975
244,0.0697,0.0604,0.0102,192.0000,-0.1015,308.0000,0.1837,2.3088,0.2486,0.0594,0.0119,43.3000,-0.0957,436.7000,0.2480,1.9962,0.3126,0.0582,0.0157,22.8000,-0.0533,457.2000,0.3084,2.0779,0.3328,0.0481,0.0144,14.0000,-0.0252,466.0000,0.3159,0.5911,-0.0391,0.1754,0.0422,267.3000,-0.3876,232.7000,0.3624,35.5250,0.0882,0.1749,0.0466,215.9000,-0.3568,264.1000,0.3853,36.3282,0.1522,0.1681,0.0479,182.0000,-0.3412,298.0000,0.3996,33.9315,0.1861,0.1527,0.0430,160.5000,-0.3272,319.5000,0.3962,31.2967
245,0.0697,0.0605,0.0102,191.9000,-0.1019,308.1000,0.1840,2.3133,0.2489,0.0594,0.0119,43.3000,-0.0958,436.7000,0.2484,2.0009,0.3129,0.0582,0.0158,22.8000,-0.0535,457.2000,0.3087,2.0792,0.3329,0.0481,0.0145,14.0000,-0.0255,466.0000,0.3161,0.5911,-0.0391,0.1754,0.0422,267.4000,-0.3875,232.6000,0.3626,35.5250,0.0882,0.1749,0.0466,215.9000,-0.3568,264.1000,0.3854,36.3282,0.1522,0.1681,0.0479,182.0000,-0.3412,298.0000,0.3996,33.9315,0.1861,0.1527,0.0430,160.5000,-0.3272,319.5000,0.3962,31.2967
246,0.0698,0.0606,0.0103,191.9000,-0.1021,308.1000,0.1844,2.3235,0.2493,0.0595,0.0120,43.1000,-0.0961,436.9000,0.2487,2.0055,0.3131,0.0583,0.0158,22.8000,-0.0536,457.2000,0.3090,2.0818,0.3331,0.0481,0.0145,14.0000,-0.0257,466.0000,0.3163,0.5919,-0.0392,0.1754,0.0422,267.4000,-0.3876,232.6000,0.3626,35.5203,0.0883,0.1749,0.0466,215.9000,-0.3569,264.1000,0.3854,36.3282,0.1522,0.1681,0.0479,182.0000,-0.3412,298.0000,0.3996,33.9332,0.1861,0.1527,0.0430,160.5000,-0.3272,319.5000,0.3962,31.2967
247,0.0698,0.0607,0.0103,191.8000,-0.1026,308.2000,0.1848,2.3414,0.2496,0.0595,0.0120,43.2000,-0.0962,436.8000,0.2492,2.0080,0.3134,0.0583,0.0158,22.8000,-0.0537,457.2000,0.3093,2.0818,0.3333,0.0481,0.0145,14.0000,-0.0259,466.0000,0.3165,0.5919,-0.0392,0.1754,0.0422,267.6000,-0.3873,232.4000,0.3629,35.5203,0.0883,0.1749,0.0466,215.9000,-0.3569,264.1000,0.3854,36.3282,0.1522,0.1681,0.0479,181.9000,-0.3414,298.1000,0.3995,33.9480,0.1861,0.1527,0.0430,160.5000,-0.3272,319.5000,0.3962,31.2967
248,0.0699,0.0608,0.0103,191.8000,-0.1030,308.2000,0.1852,2.3554,0.2500,0.0596,0.0120,43.3000,-0.0962,436.7000,0.2497,2.0090,0.3137,0.0583,0.0158,23.0000,-0.0534,457.0000,0.3098,2.0818,0.3335,0.0481,0.0145,14.0000,-0.0261,466.0000,0.3167,0.6432,-0.0392,0.1754,0.0422,267.6000,-0.3874,232.4000,0.3629,35.5203,0.0883,0.1749,0.0466,215.9000,-0.3569,264.1000,0.3854,36.3282,0.1522,0.1681,0.0479,181.9000,-0.3414,298.1000,0.3995,33.9480,0.1861,0.1527,0.0430,160.5000,-0.3272,319.5000,0.3962,31.2967
249,0.0699,0.0609,0.0104,191.8000,-0.1032,308.2000,0.1857,2.3763,0.2503,0.0596,0.0120,43.2000,-0.0966,436.8000,0.2500,2.0350,0.3140,0.0583,0.0158,23.0000,-0.0535,457.0000,0.3101,2.0818,0.3336,0.0481,0.0145,14.0000,-0.0263,466.0000,0.3169,0.6432,-0.0393,0.1754,0.0422,267.6000,-0.3874,232.4000,0.3629,35.5203,0.0883,0.1750,0.0466,215.9000,-0.3569,264.1000,0.3854,36.3282,0.1522,0.1681,0.0479,181.9000,-0.3414,298.1000,0.3995,33.9480,0.1861,0.1527,0.0430,160.5000,-0.3272,319.5000,0.3962,31.2967
250,0.0700,0.0610,0.0104,192.0000,-0.1034,308.0000,0.1864,2.3807,0.2507,0.0597,0.0121,43.0000,-0.0971,437.0000,0.2503,2.0503,0.3142,0.0583,0.0158,23.0000,-0.0536,457.0000,0.3104,2.0900,0.3338,0.0481,0.0145,14.0000,-0.0265,466.0000,0.3171,0.6432,-0.0393,0.1754,0.0422,267.6000,-0.3875,232.4000,0.3629,35.5203,0.0883,0.1750,0.0466,215.9000,-0.3569,264.1000,0.3854,36.3282,0.1523,0.1681,0.0479,181.9000,-0.3414,298.1000,0.3996,33.9644,0.1861,0.1527,0.0430,160.6000,-0.3270,319.4000,0.3964,31.2976
251,0.0700,0.0611,0.0104,192.0000,-0.1037,308.0000,0.1869,2.3807,0.2510,0.0597,0.0121,42.9000,-0.0972,437.1000,0.2506,2.0618,0.3145,0.0583,0.0159,23.0000,-0.0537,457.0000,0.3107,2.1182,0.3340,0.0481,0.0145,14.1000,-0.0263,465.9000,0.3173,0.6432,-0.0393,0.1754,0.0422,267.6000,-0.3875,232.4000,0.3629,35.5203,0.0883,0.1750,0.0466,215.9000,-0.3569,264.1000,0.3855,36.3309,0.1523,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3996,33.9644,0.1861,0.1527,0.0430,160.6000,-0.3270,319.4000,0.3964,31.2976
252,0.0701,0.0612,0.0105,192.1000,-0.1040,307.9000,0.1872,2.3983,0.2513,0.0597,0.0121,42.8000,-0.0976,437.2000,0.2510,2.0644,0.3148,0.0584,0.0159,23.0000,-0.0539,457.0000,0.3110,2.1182,0.3341,0.0482,0.0145,14.2000,-0.0261,465.8000,0.3176,0.6432,-0.0393,0.1754,0.0422,267.6000,-0.3875,232.4000,0.3629,35.5240,0.0883,0.1750,0.0466,215.9000,-0.3569,264.1000,0.3855,36.3309,0.1523,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3996,33.9644,0.1861,0.1527,0.0430,160.6000,-0.3270,319.4000,0.3964,31.2976
253,0.0701,0.0613,0.0105,192.1000,-0.1043,307.9000,0.1877,2.4321,0.2517,0.0598,0.0121,42.6000,-0.0980,437.4000,0.2513,2.0644,0.3150,0.0584,0.0159,23.0000,-0.0540,457.0000,0.3113,2.1185,0.3343,0.0482,0.0145,14.2000,-0.0263,465.8000,0.3178,0.6701,-0.0394,0.1755,0.0422,267.6000,-0.3876,232.4000,0.3629,35.5386,0.0883,0.1750,0.0466,215.9000,-0.3569,264.1000,0.3855,36.3309,0.1523,0.1681,0.0479,181.9000,-0.3413,298.1000,0.3996,33.9644,0.1861,0.1527,0.0430,160.6000,-0.3270,319.4000,0.3964,31.2976
